"Unnamed..0","id1","id2","id3","rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11"
10373,"000401-00-00110000467735",23,2,"Kadete, Elechi M.","Wilson, Ayesha","Dexter, Emily","Dawson, Bernette J.","Bowman, Manikka L.","Allen, Ruth Ryan","Lim, Christopher","Rojas Villarreal, Jose Luis","Weinstein, David J.","Weinstein, Rachel B.","Fantini, Alfred B."
10374,"000401-00-00110000468478",24,2,"Fantini, Alfred B.","Bowman, Manikka L.","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10375,"000401-00-00110000470024",24,2,"Wilson, Ayesha","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10376,"000401-00-00110000472954",31,2,"Kadete, Elechi M.","Wilson, Ayesha","Rojas Villarreal, Jose Luis","Dexter, Emily","Weinstein, David J.","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped"
10377,"000401-00-00110000473004",26,2,"Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10378,"000401-00-00110000474565",24,2,"Wilson, Ayesha","Dexter, Emily","Kadete, Elechi M.","Weinstein, David J.","Bowman, Manikka L.","Dawson, Bernette J.","Weinstein, Rachel B.","skipped","skipped","skipped","skipped"
10379,"000401-00-00110000475669",33,2,"Wilson, Ayesha","Dexter, Emily","Lim, Christopher","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped"
10380,"000401-00-00110000476186",33,2,"Bowman, Manikka L.","Wilson, Ayesha","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10381,"000401-00-00110000476247",28,2,"Lim, Christopher","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10382,"000401-00-00110000477125",27,2,"Rojas Villarreal, Jose Luis","Dawson, Bernette J.","Bowman, Manikka L.","Weinstein, David J.","Wilson, Ayesha","Fantini, Alfred B.","Weinstein, Rachel B.","Dexter, Emily","Lim, Christopher","Kadete, Elechi M.","Allen, Ruth Ryan"
10383,"000401-00-00110000478516",25,2,"Weinstein, Rachel B.","Weinstein, David J.","Fantini, Alfred B.","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10384,"000401-00-00110000478850",27,2,"Dexter, Emily","Bowman, Manikka L.","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped"
10385,"000401-00-00110000481200",24,2,"Weinstein, David J.","Kadete, Elechi M.","Wilson, Ayesha","Dexter, Emily","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped"
10386,"000401-00-00110000481896",29,2,"Weinstein, David J.","Weinstein, Rachel B.","Wilson, Ayesha","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10387,"000401-00-00110000483465",24,2,"Bowman, Manikka L.","Wilson, Ayesha","Weinstein, Rachel B.","Fantini, Alfred B.","Dawson, Bernette J.","Lim, Christopher","skipped","skipped","skipped","skipped","skipped"
10388,"000401-00-00110000484704",23,2,"Weinstein, Rachel B.","Dexter, Emily","Fantini, Alfred B.","Lim, Christopher","Dawson, Bernette J.","skipped","skipped","skipped","skipped","skipped","skipped"
10389,"000401-00-00110000484948",23,2,"Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10390,"000401-00-00110000486364",25,2,"Dexter, Emily","Dawson, Bernette J.","Bowman, Manikka L.","Fantini, Alfred B.","Lim, Christopher","Wilson, Ayesha","Weinstein, Rachel B.","skipped","skipped","skipped","skipped"
10391,"000401-00-00110000487177",31,2,"Dexter, Emily","Bowman, Manikka L.","Weinstein, David J.","Weinstein, Rachel B.","Wilson, Ayesha","Dawson, Bernette J.","Kadete, Elechi M.","Lim, Christopher","Rojas Villarreal, Jose Luis","skipped","skipped"
10392,"000401-00-00110000487436",25,2,"Wilson, Ayesha","Bowman, Manikka L.","Fantini, Alfred B.","Dexter, Emily","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped"
10393,"000401-00-00110000488815",25,2,"Lim, Christopher","Bowman, Manikka L.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstein, Rachel B.","Dexter, Emily","Dawson, Bernette J.","skipped","skipped","skipped","skipped"
10394,"000401-00-00110000488979",23,2,"Rojas Villarreal, Jose Luis","Wilson, Ayesha","Kadete, Elechi M.","Bowman, Manikka L.","Dawson, Bernette J.","Allen, Ruth Ryan","skipped","skipped","skipped","skipped","skipped"
10395,"000401-00-00110000491682",27,2,"Bowman, Manikka L.","Wilson, Ayesha","Weinstein, Rachel B.","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10396,"000401-00-00110000493713",30,2,"Wilson, Ayesha","Dawson, Bernette J.","Weinstein, Rachel B.","Bowman, Manikka L.","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped"
10397,"000401-00-00110000494538",23,2,"Weinstein, Rachel B.","Bowman, Manikka L.","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10398,"000401-00-00110000495637",28,2,"Bowman, Manikka L.","Kadete, Elechi M.","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10399,"000401-00-00110000496290",23,2,"Bowman, Manikka L.","Rojas Villarreal, Jose Luis","Dexter, Emily","Kadete, Elechi M.","Weinstein, David J.","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped"
10400,"000401-00-00110000497241",24,2,"Dexter, Emily","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10401,"000401-00-00110000498529",33,2,"Bowman, Manikka L.","Wilson, Ayesha","Fantini, Alfred B.","Weinstein, Rachel B.","Kadete, Elechi M.","Dexter, Emily","Allen, Ruth Ryan","Lim, Christopher","Rojas Villarreal, Jose Luis","Weinstein, David J.","Dawson, Bernette J."
10402,"000401-00-00110000499006",24,2,"Fantini, Alfred B.","Bowman, Manikka L.","Kadete, Elechi M.","Weinstein, David J.","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped"
10403,"000401-00-00110000499794",29,2,"Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10404,"000401-00-00110000502434",27,2,"Wilson, Ayesha","Weinstein, Rachel B.","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10405,"000401-00-00110000503824",24,2,"Weinstein, Rachel B.","Dawson, Bernette J.","Wilson, Ayesha","Kadete, Elechi M.","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped"
10406,"000401-00-00110000504301",26,2,"Dexter, Emily","Lim, Christopher","Rojas Villarreal, Jose Luis","Allen, Ruth Ryan","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped"
10407,"000401-00-00110000505483",33,2,"Wilson, Ayesha","Allen, Ruth Ryan","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10408,"000401-00-00110000506966",27,2,"Weinstein, Rachel B.","Dawson, Bernette J.","Bowman, Manikka L.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10409,"000401-00-00110000509813",33,2,"Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10410,"000401-00-00110000510689",32,2,"Bowman, Manikka L.","Wilson, Ayesha","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10411,"000401-00-00110000512760",33,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","Rojas Villarreal, Jose Luis","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped"
10412,"000401-00-00110000514053",23,2,"Dexter, Emily","Wilson, Ayesha","Kadete, Elechi M.","Weinstein, David J.","Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped"
10413,"000401-00-00110000514711",27,2,"Wilson, Ayesha","Bowman, Manikka L.","Dexter, Emily","Lim, Christopher","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped"
10414,"000401-00-00110000515292",32,2,"Weinstein, Rachel B.","Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped"
10415,"000401-00-00110000516556",31,2,"Rojas Villarreal, Jose Luis","Dexter, Emily","Weinstein, David J.","Wilson, Ayesha","Weinstein, Rachel B.","Lim, Christopher","skipped","skipped","skipped","skipped","skipped"
10416,"000401-00-00110000516628",27,2,"Bowman, Manikka L.","Lim, Christopher","Dexter, Emily","Fantini, Alfred B.","Rojas Villarreal, Jose Luis","Wilson, Ayesha","Dawson, Bernette J.","Allen, Ruth Ryan","Weinstein, David J.","Kadete, Elechi M.","Weinstein, Rachel B."
10417,"000401-00-00110000518740",26,2,"Rojas Villarreal, Jose Luis","Bowman, Manikka L.","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10418,"000401-00-00110000520657",25,2,"Wilson, Ayesha","Bowman, Manikka L.","Kadete, Elechi M.","Rojas Villarreal, Jose Luis","Weinstein, David J.","Lim, Christopher","Dawson, Bernette J.","skipped","skipped","skipped","skipped"
10419,"000401-00-00110000521220",29,2,"Wilson, Ayesha","Kadete, Elechi M.","Lim, Christopher","Weinstein, Rachel B.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped"
10420,"000401-00-00110000522733",33,2,"Wilson, Ayesha","Dexter, Emily","Bowman, Manikka L.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10421,"000401-00-00110000524200",32,2,"Weinstein, Rachel B.","Lim, Christopher","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10422,"000401-00-00110000524724",27,2,"Fantini, Alfred B.","Wilson, Ayesha","Kadete, Elechi M.","Dawson, Bernette J.","Allen, Ruth Ryan","Dexter, Emily","skipped","skipped","skipped","skipped","skipped"
10423,"000401-00-00110000525704",30,2,"Dexter, Emily","Rojas Villarreal, Jose Luis","Kadete, Elechi M.","Wilson, Ayesha","Weinstein, Rachel B.","skipped","skipped","skipped","skipped","skipped","skipped"
10424,"000401-00-00110000526344",29,2,"Dexter, Emily","Rojas Villarreal, Jose Luis","Wilson, Ayesha","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10425,"000401-00-00110000527558",24,2,"Weinstein, David J.","Wilson, Ayesha","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10426,"000401-00-00110000530238",28,2,"Bowman, Manikka L.","Dexter, Emily","Allen, Ruth Ryan","Weinstein, Rachel B.","Wilson, Ayesha","Lim, Christopher","Fantini, Alfred B.","Rojas Villarreal, Jose Luis","Dawson, Bernette J.","Weinstein, David J.","Kadete, Elechi M."
10427,"000401-00-00110000531312",24,2,"Kadete, Elechi M.","Dexter, Emily","Bowman, Manikka L.","Fantini, Alfred B.","Wilson, Ayesha","Weinstein, Rachel B.","Dawson, Bernette J.","Rojas Villarreal, Jose Luis","Allen, Ruth Ryan","Lim, Christopher","Weinstein, David J."
10428,"000401-00-00110000534332",32,2,"Weinstein, Rachel B.","Wilson, Ayesha","Bowman, Manikka L.","Dawson, Bernette J.","Dexter, Emily","Weinstein, David J.","Fantini, Alfred B.","Allen, Ruth Ryan","Kadete, Elechi M.","Lim, Christopher","Rojas Villarreal, Jose Luis"
10429,"000401-00-00110000536993",32,2,"Dexter, Emily","Bowman, Manikka L.","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10430,"000401-00-00110000537782",24,2,"Rojas Villarreal, Jose Luis","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10431,"000401-00-00110000539209",30,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10432,"000401-00-00110000540626",28,2,"Rojas Villarreal, Jose Luis","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10433,"000401-00-00110000543563",26,2,"Weinstein, Rachel B.","Rojas Villarreal, Jose Luis","Kadete, Elechi M.","Wilson, Ayesha","Bowman, Manikka L.","Dawson, Bernette J.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped"
10434,"000401-00-00110000544080",25,2,"Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10435,"000401-00-00110000544742",29,2,"Bowman, Manikka L.","Weinstein, Rachel B.","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10436,"000401-00-00110000545184",29,2,"Wilson, Ayesha","Weinstein, David J.","Rojas Villarreal, Jose Luis","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10437,"000401-00-00110000546615",33,2,"Weinstein, Rachel B.","Dawson, Bernette J.","Dexter, Emily","Weinstein, David J.","Allen, Ruth Ryan","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped"
10438,"000401-00-00110000547534",30,2,"Rojas Villarreal, Jose Luis","Lim, Christopher","Dexter, Emily","Weinstein, Rachel B.","Bowman, Manikka L.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped"
10439,"000401-00-00110000547696",23,2,"Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10440,"000401-00-00110000551817",30,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10441,"000401-00-00110000552910",29,2,"Wilson, Ayesha","Bowman, Manikka L.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10442,"000401-00-00110000553090",25,2,"Wilson, Ayesha","Bowman, Manikka L.","Kadete, Elechi M.","Dawson, Bernette J.","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped"
10443,"000401-00-00110000553359",26,2,"Fantini, Alfred B.","Dexter, Emily","Bowman, Manikka L.","Rojas Villarreal, Jose Luis","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped"
10444,"000401-00-00110000555921",29,2,"Wilson, Ayesha","Lim, Christopher","Weinstein, Rachel B.","Bowman, Manikka L.","Dawson, Bernette J.","Kadete, Elechi M.","Allen, Ruth Ryan","skipped","skipped","skipped","skipped"
10445,"000401-00-00110000557173",32,2,"Dexter, Emily","Fantini, Alfred B.","Bowman, Manikka L.","Kadete, Elechi M.","Dawson, Bernette J.","Allen, Ruth Ryan","Wilson, Ayesha","Weinstein, Rachel B.","Lim, Christopher","Rojas Villarreal, Jose Luis","Weinstein, David J."
10446,"000401-00-00110000559041",28,2,"Weinstein, David J.","Rojas Villarreal, Jose Luis","Wilson, Ayesha","Lim, Christopher","Dexter, Emily","Dawson, Bernette J.","Kadete, Elechi M.","Bowman, Manikka L.","Fantini, Alfred B.","skipped","skipped"
10447,"000401-00-00110000562492",24,2,"Bowman, Manikka L.","Dexter, Emily","Lim, Christopher","Rojas Villarreal, Jose Luis","Weinstein, David J.","Dawson, Bernette J.","Fantini, Alfred B.","skipped","skipped","skipped","skipped"
10448,"000401-00-00110000564581",23,2,"Wilson, Ayesha","Weinstein, Rachel B.","Kadete, Elechi M.","Weinstein, David J.","Rojas Villarreal, Jose Luis","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped"
10449,"000401-00-00110000565379",28,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10450,"000401-00-00110000566216",26,2,"Weinstein, Rachel B.","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10451,"000401-00-00110000566789",30,2,"Weinstein, Rachel B.","Lim, Christopher","Weinstein, David J.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10452,"000401-00-00110000568653",24,2,"Fantini, Alfred B.","Wilson, Ayesha","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10453,"000401-00-00110000570188",31,2,"Bowman, Manikka L.","Wilson, Ayesha","Rojas Villarreal, Jose Luis","Kadete, Elechi M.","Lim, Christopher","Fantini, Alfred B.","Dawson, Bernette J.","Allen, Ruth Ryan","Weinstein, Rachel B.","Weinstein, David J.","Dexter, Emily"
10454,"000401-00-00110000571578",32,2,"Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10455,"000401-00-00110000572642",23,2,"Bowman, Manikka L.","Dexter, Emily","Fantini, Alfred B.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10456,"000401-00-00110000573035",33,2,"Wilson, Ayesha","Lim, Christopher","Kadete, Elechi M.","Weinstein, David J.","Dexter, Emily","skipped","skipped","skipped","skipped","skipped","skipped"
10457,"000401-00-00110000574518",30,2,"Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10458,"000401-00-00110000575956",32,2,"Wilson, Ayesha","Bowman, Manikka L.","Weinstein, Rachel B.","Kadete, Elechi M.","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10459,"000401-00-00110000577006",26,2,"Wilson, Ayesha","Lim, Christopher","Bowman, Manikka L.","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
10460,"000401-00-00110000578599",23,2,"Dexter, Emily","Wilson, Ayesha","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped"
